subject condition group cat trial_type trial block resp corr_resp hit RT fileinfo schedule cat_diff studied
10 BI passive 1 training 34 1 vune vune 1 975 Fb1_1211.png blocked same_cat NA 
10 BI passive 1 training 35 1 vune vune 1 1080 Fb1_1211.png blocked same_cat NA 
10 BI passive 1 training 36 1 vune vune 1 884 Fb1_1222.png blocked same_cat NA 
10 BI passive 1 training 37 1 vune vune 1 1088 Fb1_1212.png blocked same_cat NA 
10 BI passive 1 training 38 1 zade zade 1 798 Fb1_1313.png blocked diff_cat NA 
10 BI passive 1 training 39 1 kipe kipe 1 1314 Fb1_1113.png blocked diff_cat NA 
10 BI passive 1 training 40 1 kipe kipe 1 2143 Fb1_1121.png blocked same_cat NA 
10 BI passive 1 training 41 1 kipe kipe 1 774 Fb1_1112.png blocked same_cat NA 
10 BI passive 1 training 42 1 kipe kipe 1 1062 Fb1_1113.png blocked same_cat NA 
10 BI passive 1 training 43 1 kipe kipe 1 1187 Fb1_1121.png blocked same_cat NA 
10 BI passive 1 training 44 1 kipe kipe 1 1547 Fb1_1112.png blocked same_cat NA 
10 BI passive 1 training 45 1 kipe kipe 1 1127 Fb1_1122.png blocked same_cat NA 
10 BI passive 1 training 46 1 kipe kipe 1 1036 Fb1_1111.png blocked same_cat NA 
10 BI passive 1 training 47 1 kipe kipe 1 1198 Fb1_1112.png blocked same_cat NA 
10 BI passive 1 training 48 2 zade zade 1 1497 Fb1_1311.png blocked NA NA 
10 BI passive 1 training 49 2 vune vune 1 1130 Fb1_1221.png blocked diff_cat NA 
10 BI passive 1 training 50 2 vune vune 1 1058 Fb1_1213.png blocked same_cat NA 
10 BI passive 1 training 51 2 vune vune 1 1130 Fb1_1221.png blocked same_cat NA 
10 BI passive 1 training 52 2 vune vune 1 1006 Fb1_1211.png blocked same_cat NA 
10 BI passive 1 training 53 2 vune vune 1 804 Fb1_1222.png blocked same_cat NA 
10 BI passive 1 training 54 2 vune vune 1 1046 Fb1_1221.png blocked same_cat NA 
10 BI passive 1 training 55 2 vune vune 1 1589 Fb1_1213.png blocked same_cat NA 
10 BI passive 1 training 56 2 vune vune 1 1142 Fb1_1212.png blocked same_cat NA 
10 BI passive 1 training 57 2 vune vune 1 1551 Fb1_1212.png blocked same_cat NA 
10 BI passive 1 training 58 2 vune vune 1 1272 Fb1_1211.png blocked same_cat NA 
10 BI passive 1 training 59 2 vune vune 1 1006 Fb1_1211.png blocked same_cat NA 
10 BI passive 1 training 60 2 vune vune 1 1117 Fb1_1222.png blocked same_cat NA 
10 BI passive 1 training 61 2 vune vune 1 956 Fb1_1212.png blocked same_cat NA 
10 BI passive 1 training 62 2 zade zade 1 956 Fb1_1313.png blocked diff_cat NA 
10 BI passive 1 training 63 2 kipe kipe 1 1374 Fb1_1113.png blocked diff_cat NA 
10 BI passive 1 training 64 2 kipe kipe 1 844 Fb1_1121.png blocked same_cat NA 
10 BI passive 1 training 65 2 kipe kipe 1 1176 Fb1_1112.png blocked same_cat NA 
10 BI passive 1 training 66 2 kipe kipe 1 1028 Fb1_1113.png blocked same_cat NA 
10 BI passive 1 training 67 2 kipe kipe 1 1222 Fb1_1121.png blocked same_cat NA 
10 BI passive 1 training 68 2 kipe kipe 1 1157 Fb1_1112.png blocked same_cat NA 
10 BI passive 1 training 69 2 kipe kipe 1 1380 Fb1_1122.png blocked same_cat NA 
10 BI passive 1 training 70 2 kipe kipe 1 1127 Fb1_1111.png blocked same_cat NA 
10 BI passive 1 training 71 2 kipe kipe 1 1227 Fb1_1112.png blocked same_cat NA 
10 BI passive 1 training 72 3 zade zade 1 1491 Fb1_1311.png blocked NA NA 
10 BI passive 1 training 73 3 vune vune 1 1272 Fb1_1221.png blocked diff_cat NA 
10 BI passive 1 training 74 3 vune vune 1 754 Fb1_1213.png blocked same_cat NA 
10 BI passive 1 training 75 3 vune vune 1 1331 Fb1_1221.png blocked same_cat NA 
10 BI passive 1 training 76 3 vune vune 1 824 Fb1_1211.png blocked same_cat NA 
10 BI passive 1 training 77 3 vune vune 1 1217 Fb1_1222.png blocked same_cat NA 
10 BI passive 1 training 78 3 vune vune 1 1316 Fb1_1221.png blocked same_cat NA 
10 BI passive 1 training 79 3 vune vune 1 1363 Fb1_1213.png blocked same_cat NA 
10 BI passive 1 training 80 3 vune vune 1 1433 Fb1_1212.png blocked same_cat NA 
10 BI passive 1 training 81 3 vune vune 1 1034 Fb1_1212.png blocked same_cat NA 
10 BI passive 1 training 82 3 vune vune 1 906 Fb1_1211.png blocked same_cat NA 
10 BI passive 1 training 83 3 vune vune 1 1620 Fb1_1211.png blocked same_cat NA 
10 BI passive 1 training 84 3 vune vune 1 1305 Fb1_1222.png blocked same_cat NA 
10 BI passive 1 training 85 3 vune vune 1 1149 Fb1_1212.png blocked same_cat NA 
10 BI passive 1 training 86 3 zade zade 1 1180 Fb1_1313.png blocked diff_cat NA 
10 BI passive 1 training 87 3 kipe kipe 1 1000 Fb1_1113.png blocked diff_cat NA 
10 BI passive 1 training 88 3 kipe kipe 1 1092 Fb1_1121.png blocked same_cat NA 
10 BI passive 1 training 89 3 kipe kipe 1 853 Fb1_1112.png blocked same_cat NA 
10 BI passive 1 training 90 3 kipe kipe 1 1159 Fb1_1113.png blocked same_cat NA 
10 BI passive 1 training 91 3 kipe kipe 1 1670 Fb1_1121.png blocked same_cat NA 
10 BI passive 1 training 92 3 kipe kipe 1 1016 Fb1_1112.png blocked same_cat NA 
10 BI passive 1 training 93 3 kipe kipe 1 976 Fb1_1122.png blocked same_cat NA 
10 BI passive 1 training 94 3 kipe kipe 1 896 Fb1_1111.png blocked same_cat NA 
10 BI passive 1 training 95 3 kipe kipe 1 1282 Fb1_1112.png blocked same_cat NA 
10 BI passive 1 test 0 0 kipe kipe 1 3108 Fb1_2113.png blocked NA novel 
10 BI passive 1 test 1 0 vune vune 1 1714 Fb1_2213.png blocked diff_cat novel 
10 BI passive 1 test 2 0 kipe kipe 1 2400 Fb1_1123.png blocked diff_cat novel 
10 BI passive 1 test 3 0 kipe kipe 1 1321 Fb1_2112.png blocked same_cat novel 
10 BI passive 1 test 4 0 vune zade 0 959 Fb1_2322.png blocked diff_cat novel 
10 BI passive 1 test 5 0 kipe kipe 1 3387 Fb1_1121.png blocked diff_cat studied 
10 BI passive 1 test 6 0 vune vune 1 1485 Fb1_1221.png blocked diff_cat studied 
10 BI passive 1 test 7 0 zade zade 1 1590 Fb1_2312.png blocked diff_cat novel 
10 BI passive 1 test 8 0 zade zade 1 2163 Fb1_2323.png blocked same_cat novel 
10 BI passive 1 test 9 0 vune vune 1 1463 Fb1_1222.png blocked diff_cat studied 
10 BI passive 1 test 10 0 vune vune 1 1657 Fb1_2221.png blocked same_cat novel 
10 BI passive 1 test 11 0 kipe kipe 1 908 Fb1_2122.png blocked diff_cat novel 
10 BI passive 1 test 12 0 kipe kipe 1 1437 Fb1_1111.png blocked same_cat studied 
10 BI passive 1 test 13 0 kipe kipe 1 916 Fb1_1122.png blocked same_cat studied 
10 BI passive 1 test 14 0 zade zade 1 948 Fb1_1312.png blocked diff_cat studied 
10 BI passive 1 test 15 0 zade zade 1 713 Fb1_1322.png blocked same_cat studied 
10 BI passive 1 test 16 0 vune vune 1 1043 Fb1_2212.png blocked diff_cat novel 
10 BI passive 1 test 17 0 zade zade 1 787 Fb1_1311.png blocked diff_cat studied 
10 BI passive 1 test 18 0 kipe kipe 1 2891 Fb1_1113.png blocked diff_cat studied 
10 BI passive 1 test 19 0 vune vune 1 3125 Fb1_1213.png blocked diff_cat studied 
10 BI passive 1 test 20 0 vune vune 1 1019 Fb1_1223.png blocked same_cat novel 
10 BI passive 1 test 21 0 zade zade 1 1028 Fb1_1323.png blocked diff_cat novel 
10 BI passive 1 test 22 0 vune vune 1 2144 Fb1_1212.png blocked diff_cat studied 
10 BI passive 1 test 23 0 zade zade 1 755 Fb1_2311.png blocked diff_cat novel 
10 BI passive 1 test 24 0 vune vune 1 1369 Fb1_2223.png blocked diff_cat novel 
10 BI passive 1 test 25 0 kipe kipe 1 1305 Fb1_2121.png blocked diff_cat novel 
10 BI passive 1 test 26 0 zade zade 1 1204 Fb1_2321.png blocked diff_cat novel 
10 BI passive 1 test 27 0 vune vune 1 4062 Fb1_2222.png blocked diff_cat novel 
10 BI passive 1 test 28 0 vune vune 1 956 Fb1_2211.png blocked same_cat novel 
10 BI passive 1 test 29 0 zade zade 1 746 Fb1_1321.png blocked diff_cat studied 
10 BI passive 1 test 30 0 kipe kipe 1 702 Fb1_1112.png blocked diff_cat studied 
10 BI passive 1 test 31 0 zade zade 1 920 Fb1_2313.png blocked diff_cat novel 
10 BI passive 1 test 32 0 zade zade 1 1116 Fb1_1313.png blocked same_cat studied 
10 BI passive 1 test 33 0 kipe kipe 1 1115 Fb1_2111.png blocked diff_cat novel 
10 BI passive 1 test 34 0 kipe kipe 1 2465 Fb1_2123.png blocked same_cat novel 
10 BI passive 1 test 35 0 vune vune 1 1999 Fb1_1211.png blocked diff_cat studied 
10 BI passive 1 training 0 0 beme beme 1 1407 Fc1_1321.png interleaved NA NA 
10 BI passive 1 training 1 0 beme beme 1 1202 Fc1_1311.png interleaved same_cat NA 
10 BI passive 1 training 2 0 beme coge 0 1201 Fc1_1211.png interleaved diff_cat NA 
10 BI passive 1 training 3 0 coge coge 1 1063 Fc1_1221.png interleaved same_cat NA 
10 BI passive 1 training 4 0 beme beme 1 1344 Fc1_1313.png interleaved diff_cat NA 
10 BI passive 1 training 5 0 coge coge 1 1299 Fc1_1213.png interleaved diff_cat NA 
10 BI passive 1 training 6 0 beme beme 1 1038 Fc1_1322.png interleaved diff_cat NA 
10 BI passive 1 training 7 0 tyfe tyfe 1 1088 Fc1_1112.png interleaved diff_cat NA 
10 BI passive 1 training 8 0 beme beme 1 1029 Fc1_1313.png interleaved diff_cat NA 
10 BI passive 1 training 9 0 coge coge 1 2119 Fc1_1222.png interleaved diff_cat NA 
10 BI passive 1 training 10 0 tyfe tyfe 1 1212 Fc1_1121.png interleaved diff_cat NA 
10 BI passive 1 training 11 0 beme beme 1 867 Fc1_1321.png interleaved diff_cat NA 
10 BI passive 1 training 12 0 coge coge 1 1250 Fc1_1222.png interleaved diff_cat NA 
10 BI passive 1 training 13 0 coge coge 1 1169 Fc1_1221.png interleaved same_cat NA 
10 BI passive 1 training 14 0 beme beme 1 1176 Fc1_1321.png interleaved diff_cat NA 
10 BI passive 1 training 15 0 tyfe tyfe 1 1322 Fc1_1113.png interleaved diff_cat NA 
10 BI passive 1 training 16 0 tyfe tyfe 1 1069 Fc1_1111.png interleaved same_cat NA 
10 BI passive 1 training 17 0 tyfe tyfe 1 1007 Fc1_1111.png interleaved same_cat NA 
10 BI passive 1 training 18 0 beme beme 1 2894 Fc1_1322.png interleaved diff_cat NA 
10 BI passive 1 training 19 0 tyfe tyfe 1 2131 Fc1_1111.png interleaved diff_cat NA 
10 BI passive 1 training 20 0 beme beme 1 1332 Fc1_1312.png interleaved diff_cat NA 
10 BI passive 1 training 21 0 coge coge 1 1492 Fc1_1212.png interleaved diff_cat NA 
10 BI passive 1 training 22 0 beme beme 1 1164 Fc1_1313.png interleaved diff_cat NA 
10 BI passive 1 training 23 0 tyfe tyfe 1 947 Fc1_1121.png interleaved diff_cat NA 
10 BI passive 1 training 24 1 beme beme 1 1177 Fc1_1321.png interleaved NA NA 
10 BI passive 1 training 25 1 beme beme 1 1272 Fc1_1311.png interleaved same_cat NA 
10 BI passive 1 training 26 1 coge coge 1 1427 Fc1_1211.png interleaved diff_cat NA 
10 BI passive 1 training 27 1 coge coge 1 1586 Fc1_1221.png interleaved same_cat NA 
10 BI passive 1 training 28 1 beme beme 1 1809 Fc1_1313.png interleaved diff_cat NA 
10 BI passive 1 training 29 1 coge coge 1 1482 Fc1_1213.png interleaved diff_cat NA 
10 BI passive 1 training 30 1 beme beme 1 1158 Fc1_1322.png interleaved diff_cat NA 
10 BI passive 1 training 31 1 tyfe tyfe 1 1523 Fc1_1112.png interleaved diff_cat NA 
10 BI passive 1 training 32 1 beme beme 1 1485 Fc1_1313.png interleaved diff_cat NA 
10 BI passive 1 training 33 1 coge coge 1 1644 Fc1_1222.png interleaved diff_cat NA 
10 BI passive 1 training 34 1 tyfe tyfe 1 1099 Fc1_1121.png interleaved diff_cat NA 
10 BI passive 1 training 35 1 tyfe beme 0 1904 Fc1_1321.png interleaved diff_cat NA 
10 BI passive 1 training 36 1 coge coge 1 948 Fc1_1222.png interleaved diff_cat NA 
10 BI passive 1 training 37 1 coge coge 1 867 Fc1_1221.png interleaved same_cat NA 
10 BI passive 1 training 38 1 beme beme 1 1076 Fc1_1321.png interleaved diff_cat NA 
10 BI passive 1 training 39 1 tyfe tyfe 1 844 Fc1_1113.png interleaved diff_cat NA 
10 BI passive 1 training 40 1 tyfe tyfe 1 885 Fc1_1111.png interleaved same_cat NA 
10 BI passive 1 training 41 1 tyfe tyfe 1 1865 Fc1_1111.png interleaved same_cat NA 
10 BI passive 1 training 42 1 beme beme 1 2859 Fc1_1322.png interleaved diff_cat NA 
10 BI passive 1 training 43 1 tyfe tyfe 1 1475 Fc1_1111.png interleaved diff_cat NA 
10 BI passive 1 training 44 1 beme beme 1 1337 Fc1_1312.png interleaved diff_cat NA 
10 BI passive 1 training 45 1 coge coge 1 1191 Fc1_1212.png interleaved diff_cat NA 
10 BI passive 1 training 46 1 beme beme 1 1049 Fc1_1313.png interleaved diff_cat NA 
10 BI passive 1 training 47 1 tyfe tyfe 1 2050 Fc1_1121.png interleaved diff_cat NA 
10 BI passive 1 training 48 2 beme beme 1 978 Fc1_1321.png interleaved NA NA 
10 BI passive 1 training 49 2 beme beme 1 1099 Fc1_1311.png interleaved same_cat NA 
10 BI passive 1 training 50 2 coge coge 1 1014 Fc1_1211.png interleaved diff_cat NA 
10 BI passive 1 training 51 2 coge coge 1 936 Fc1_1221.png interleaved same_cat NA 
10 BI passive 1 training 52 2 beme beme 1 1158 Fc1_1313.png interleaved diff_cat NA 
10 BI passive 1 training 53 2 coge coge 1 894 Fc1_1213.png interleaved diff_cat NA 
10 BI passive 1 training 54 2 beme beme 1 2426 Fc1_1322.png interleaved diff_cat NA 
10 BI passive 1 training 55 2 tyfe tyfe 1 1093 Fc1_1112.png interleaved diff_cat NA 
10 BI passive 1 training 56 2 beme beme 1 1170 Fc1_1313.png interleaved diff_cat NA 
10 BI passive 1 training 57 2 coge coge 1 1137 Fc1_1222.png interleaved diff_cat NA 
10 BI passive 1 training 58 2 tyfe tyfe 1 1071 Fc1_1121.png interleaved diff_cat NA 
10 BI passive 1 training 59 2 beme beme 1 743 Fc1_1321.png interleaved diff_cat NA 
10 BI passive 1 training 60 2 coge coge 1 933 Fc1_1222.png interleaved diff_cat NA 
10 BI passive 1 training 61 2 coge coge 1 1121 Fc1_1221.png interleaved same_cat NA 
10 BI passive 1 training 62 2 beme beme 1 1082 Fc1_1321.png interleaved diff_cat NA 
10 BI passive 1 training 63 2 tyfe tyfe 1 812 Fc1_1113.png interleaved diff_cat NA 
10 BI passive 1 training 64 2 tyfe tyfe 1 997 Fc1_1111.png interleaved same_cat NA 
10 BI passive 1 training 65 2 tyfe tyfe 1 1067 Fc1_1111.png interleaved same_cat NA 
10 BI passive 1 training 66 2 tyfe beme 0 2186 Fc1_1322.png interleaved diff_cat NA 
10 BI passive 1 training 67 2 tyfe tyfe 1 1292 Fc1_1111.png interleaved diff_cat NA 
10 BI passive 1 training 68 2 beme beme 1 1514 Fc1_1312.png interleaved diff_cat NA 
10 BI passive 1 training 69 2 coge coge 1 1179 Fc1_1212.png interleaved diff_cat NA 
10 BI passive 1 training 70 2 beme beme 1 2462 Fc1_1313.png interleaved diff_cat NA 
10 BI passive 1 training 71 2 tyfe tyfe 1 1259 Fc1_1121.png interleaved diff_cat NA 
10 BI passive 1 training 72 3 beme beme 1 903 Fc1_1321.png interleaved NA NA 
10 BI passive 1 training 73 3 beme beme 1 1705 Fc1_1311.png interleaved same_cat NA 
10 BI passive 1 training 74 3 coge coge 1 1027 Fc1_1211.png interleaved diff_cat NA 
10 BI passive 1 training 75 3 coge coge 1 1174 Fc1_1221.png interleaved same_cat NA 
10 BI passive 1 training 76 3 beme beme 1 854 Fc1_1313.png interleaved diff_cat NA 
10 BI passive 1 training 77 3 coge coge 1 1158 Fc1_1213.png interleaved diff_cat NA 
10 BI passive 1 training 78 3 beme beme 1 1108 Fc1_1322.png interleaved diff_cat NA 
10 BI passive 1 training 79 3 tyfe tyfe 1 1051 Fc1_1112.png interleaved diff_cat NA 
10 BI passive 1 training 80 3 beme beme 1 4314 Fc1_1313.png interleaved diff_cat NA 
10 BI passive 1 training 81 3 coge coge 1 1201 Fc1_1222.png interleaved diff_cat NA 
10 BI passive 1 training 82 3 tyfe tyfe 1 774 Fc1_1121.png interleaved diff_cat NA 
10 BI passive 1 training 83 3 beme beme 1 1861 Fc1_1321.png interleaved diff_cat NA 
10 BI passive 1 training 84 3 coge coge 1 1160 Fc1_1222.png interleaved diff_cat NA 
10 BI passive 1 training 85 3 coge coge 1 887 Fc1_1221.png interleaved same_cat NA 
10 BI passive 1 training 86 3 beme beme 1 1164 Fc1_1321.png interleaved diff_cat NA 
10 BI passive 1 training 87 3 tyfe tyfe 1 1102 Fc1_1113.png interleaved diff_cat NA 
10 BI passive 1 training 88 3 tyfe tyfe 1 776 Fc1_1111.png interleaved same_cat NA 
10 BI passive 1 training 89 3 tyfe tyfe 1 996 Fc1_1111.png interleaved same_cat NA 
10 BI passive 1 training 90 3 beme beme 1 785 Fc1_1322.png interleaved diff_cat NA 
10 BI passive 1 training 91 3 tyfe tyfe 1 1231 Fc1_1111.png interleaved diff_cat NA 
10 BI passive 1 training 92 3 beme beme 1 822 Fc1_1312.png interleaved diff_cat NA 
10 BI passive 1 training 93 3 coge coge 1 669 Fc1_1212.png interleaved diff_cat NA 
10 BI passive 1 training 94 3 beme beme 1 1191 Fc1_1313.png interleaved diff_cat NA 
10 BI passive 1 training 95 3 tyfe tyfe 1 834 Fc1_1121.png interleaved diff_cat NA 
10 BI passive 1 test 0 0 coge coge 1 674 Fc1_2212.png interleaved NA novel 
10 BI passive 1 test 1 0 coge coge 1 633 Fc1_1211.png interleaved same_cat studied 
10 BI passive 1 test 2 0 tyfe tyfe 1 1131 Fc1_2111.png interleaved diff_cat novel 
10 BI passive 1 test 3 0 coge coge 1 755 Fc1_2223.png interleaved diff_cat novel 
10 BI passive 1 test 4 0 coge coge 1 958 Fc1_1212.png interleaved same_cat studied 
10 BI passive 1 test 5 0 beme beme 1 784 Fc1_1323.png interleaved diff_cat novel 
10 BI passive 1 test 6 0 tyfe tyfe 1 845 Fc1_2112.png interleaved diff_cat novel 
10 BI passive 1 test 7 0 coge coge 1 600 Fc1_2222.png interleaved diff_cat novel 
10 BI passive 1 test 8 0 beme beme 1 661 Fc1_1321.png interleaved diff_cat studied 
10 BI passive 1 test 9 0 coge coge 1 3386 Fc1_2213.png interleaved diff_cat novel 
10 BI passive 1 test 10 0 beme beme 1 1353 Fc1_1312.png interleaved diff_cat studied 
10 BI passive 1 test 11 0 coge coge 1 590 Fc1_1222.png interleaved diff_cat studied 
10 BI passive 1 test 12 0 tyfe tyfe 1 936 Fc1_2113.png interleaved diff_cat novel 
10 BI passive 1 test 13 0 tyfe tyfe 1 1808 Fc1_1121.png interleaved same_cat studied 
10 BI passive 1 test 14 0 tyfe tyfe 1 4164 Fc1_1123.png interleaved same_cat novel 
10 BI passive 1 test 15 0 tyfe tyfe 1 1424 Fc1_2122.png interleaved same_cat novel 
10 BI passive 1 test 16 0 beme beme 1 717 Fc1_2313.png interleaved diff_cat novel 
10 BI passive 1 test 17 0 tyfe tyfe 1 682 Fc1_1113.png interleaved diff_cat studied 
10 BI passive 1 test 18 0 tyfe tyfe 1 630 Fc1_1112.png interleaved same_cat studied 
10 BI passive 1 test 19 0 coge coge 1 805 Fc1_1221.png interleaved diff_cat studied 
10 BI passive 1 test 20 0 beme beme 1 1172 Fc1_2321.png interleaved diff_cat novel 
10 BI passive 1 test 21 0 beme beme 1 753 Fc1_2311.png interleaved same_cat novel 
10 BI passive 1 test 22 0 coge coge 1 701 Fc1_1223.png interleaved diff_cat novel 
10 BI passive 1 test 23 0 coge coge 1 880 Fc1_1213.png interleaved same_cat studied 
10 BI passive 1 test 24 0 beme beme 1 1356 Fc1_1322.png interleaved diff_cat studied 
10 BI passive 1 test 25 0 tyfe tyfe 1 846 Fc1_2123.png interleaved diff_cat novel 
10 BI passive 1 test 26 0 tyfe tyfe 1 1576 Fc1_2121.png interleaved same_cat novel 
10 BI passive 1 test 27 0 beme beme 1 775 Fc1_2322.png interleaved diff_cat novel 
10 BI passive 1 test 28 0 beme beme 1 866 Fc1_1313.png interleaved same_cat studied 
10 BI passive 1 test 29 0 tyfe tyfe 1 692 Fc1_1122.png interleaved diff_cat studied 
10 BI passive 1 test 30 0 coge coge 1 724 Fc1_2211.png interleaved diff_cat novel 
10 BI passive 1 test 31 0 beme beme 1 899 Fc1_2323.png interleaved diff_cat novel 
10 BI passive 1 test 32 0 beme beme 1 814 Fc1_2312.png interleaved same_cat novel 
10 BI passive 1 test 33 0 tyfe tyfe 1 654 Fc1_1111.png interleaved diff_cat studied 
10 BI passive 1 test 34 0 beme beme 1 562 Fc1_1311.png interleaved diff_cat studied 
10 BI passive 1 test 35 0 coge coge 1 724 Fc1_2221.png interleaved diff_cat novel 
11 IB passive 2 training 0 0 zade zade 1 3818 Fc1_1311.png interleaved NA NA 
11 IB passive 2 training 1 0 zade zade 1 2143 Fc1_1312.png interleaved same_cat NA 
11 IB passive 2 training 2 0 tyfe tyfe 1 1702 Fc1_1122.png interleaved diff_cat NA 
11 IB passive 2 training 3 0 kipe kipe 1 1125 Fc1_1213.png interleaved diff_cat NA 
11 IB passive 2 training 4 0 zade zade 1 1939 Fc1_1322.png interleaved diff_cat NA 
11 IB passive 2 training 5 0 kipe kipe 1 1431 Fc1_1212.png interleaved diff_cat NA 
11 IB passive 2 training 6 0 zade zade 1 1403 Fc1_1312.png interleaved diff_cat NA 
11 IB passive 2 training 7 0 kipe kipe 1 818 Fc1_1213.png interleaved diff_cat NA 
11 IB passive 2 training 8 0 zade zade 1 973 Fc1_1321.png interleaved diff_cat NA 
11 IB passive 2 training 9 0 tyfe tyfe 1 1273 Fc1_1111.png interleaved diff_cat NA 
11 IB passive 2 training 10 0 tyfe tyfe 1 1385 Fc1_1113.png interleaved same_cat NA 
11 IB passive 2 training 11 0 kipe kipe 1 4063 Fc1_1212.png interleaved diff_cat NA 
11 IB passive 2 training 12 0 tyfe tyfe 1 1863 Fc1_1122.png interleaved diff_cat NA 
11 IB passive 2 training 13 0 zade zade 1 1330 Fc1_1312.png interleaved diff_cat NA 
11 IB passive 2 training 14 0 kipe kipe 1 1823 Fc1_1222.png interleaved diff_cat NA 
